S,L,Top,Bas,Int,Can,Herb,Loop,Omn,ChLen,ChSD,ChNum,TL,MxSim,VulSD,GenSD,LinkSD,Path,Clust
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5362318840579711,0.0821256038647343,1.5909090909090908,0.4935391034500526,2.12057393120585,2.4339786089328004,0.9123335708847863,0.44591752818458974,0.7899388169987257,0.745214060572731,1.433065481278851,0.3157792493559647
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5314009661835749,0.0821256038647343,1.5909090909090908,0.4935391034500526,2.12057393120585,2.443601766475893,0.9130690066588597,0.4464476004124795,0.7891530392401522,0.744569841899224,1.4333561175666438,0.31546701244244424
206.0,3912.0,0.12135922330097088,0.05339805825242718,0.825242718446602,0.0825242718446602,0.5242718446601942,0.3058252427184466,0.0825242718446602,1.6013986013986015,0.49133133509181015,2.155336037465062,2.4247140773655707,0.9125144691797866,0.4439701846431037,0.7867602053872357,0.7397519792967424,1.432580424366872,0.3169771866494168
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.32367149758454106,0.5362318840579711,0.0821256038647343,1.5984848484848484,0.507348269874109,2.12057393120585,2.434233933382618,0.9106678977760702,0.4459790181226603,0.7898650479301041,0.7451634635522102,1.433526999316473,0.3153390602626125
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3188405797101449,0.5362318840579711,0.0821256038647343,1.618320610687023,0.4876634284985996,2.1172712956557644,2.431904356286923,0.915142902917,0.44542530309252903,0.7892181886752485,0.7442613399605532,1.4334301828747222,0.31409760522174074
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.5362318840579711,0.2995169082125604,0.0821256038647343,1.5984251968503937,0.4921582291648522,2.103803720955957,2.436996203407918,0.9140028656489991,0.4456484099487943,0.7896957869696161,0.744463952658936,1.4279061745429458,0.3142225766146246
207.0,3912.0,0.12560386473429952,0.057971014492753624,0.8164251207729468,0.0821256038647343,0.2995169082125604,0.5362318840579711,0.0821256038647343,1.5890410958904109,0.4937014716679165,2.164352855784437,2.417246526781487,0.9153783419169272,0.4478427519859651,0.789157382703155,0.745489983870194,1.4331623931623931,0.3135866641902495
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5362318840579711,0.0821256038647343,1.5909090909090908,0.4935391034500526,2.12057393120585,2.4358953756501984,0.9145947435436933,0.4442617982264922,0.790186110089298,0.744058672089231,1.4358229362502137,0.3172634584110495
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.32367149758454106,0.5362318840579711,0.0821256038647343,1.6030534351145038,0.4911429262911169,2.1172712956557644,2.4353329324935453,0.9135251893414337,0.4453252533902044,0.7899778684226975,0.7449886474047683,1.4361120601298258,0.3156557902920771
206.0,3912.0,0.1262135922330097,0.04854368932038835,0.825242718446602,0.0825242718446602,0.32038834951456313,0.5388349514563107,0.0825242718446602,1.5664335664335665,0.4973088217772459,2.155336037465062,2.4295689150928745,0.9197875927045964,0.4461010484405714,0.7856451298851295,0.7404433450946084,1.4333561175666438,0.3138503636758372
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5362318840579711,0.0821256038647343,1.5984848484848484,0.492072242025226,2.12057393120585,2.4363375973000627,0.9162755644869623,0.44576376623023056,0.7893918942153065,0.744422513638756,1.4333561175666438,0.31421923350771175
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5314009661835749,0.0821256038647343,1.6015037593984962,0.506620556475293,2.123851640967086,2.4379119287902844,0.9154028008474324,0.4459405879049681,0.789526489722477,0.7443073931442072,1.4333333333333333,0.3154030467941469
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.30917874396135264,0.5314009661835749,0.0821256038647343,1.5454545454545454,0.4996797950360026,2.155336037465062,2.4314842813444857,0.9148835585294662,0.44616343708986944,0.7902728612552443,0.7454761901308505,1.4357264957264957,0.3144307676505251
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.32367149758454106,0.5362318840579711,0.0821256038647343,1.6030534351145038,0.4911429262911169,2.1172712956557644,2.4333285081702494,0.9150501334501742,0.44692336094166585,0.7893571561653393,0.7455497537916593,1.4331623931623931,0.31539550483625656
207.0,3912.0,0.12560386473429952,0.057971014492753624,0.8164251207729468,0.0821256038647343,0.5362318840579711,0.30434782608695654,0.0821256038647343,1.5684931506849316,0.4969914208178613,2.164352855784437,2.4196326677003506,0.9144250251150692,0.44590984134612865,0.7900429498397791,0.7449012239461125,1.4277087646652864,0.3135410060114161
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5362318840579711,0.0821256038647343,1.593984962406015,0.49294406199588836,2.123851640967086,2.4363876043884765,0.915541096089956,0.44607892119407944,0.7893571561653393,0.7445330125672316,1.4336464560204953,0.3169132007722165
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5314009661835749,0.0821256038647343,1.6056338028169015,0.4904440957416526,2.1522883443830563,2.302785214241411,0.9142306562157992,0.4454406933598689,0.7899344778324475,0.7446895246489496,1.427016755916393,0.31598202265304537
