Top,Bas,Int,Can,Herb,Omn,Loop,ChLen,ChSD,ChNum,TL,MxSim,VulSD,GenSD,LinkSD,Path,Clust,network
-1.0,1.2999999855100002,0.07602339132440744,-0.2352941233771626,-0.96385542078531,0.43636363656892563,1.4117647037335639,-1.0,-1.0,-1.0,0.5932103364056527,-0.20812090219933405,-0.43460549511608254,-0.17114743316225192,-0.17642377987622657,0.44125812758811483,0.062402095178293454,fezouata
-1.0,0.6999999937900001,0.11111111030409353,0.47058823457785465,-0.9518072302077225,0.5454545466520662,1.4117647037335639,-1.0,-1.0,-1.0,0.7405425821135155,-0.18095997776830816,-0.533579376345188,-0.19570408148916701,-0.21122668285707705,0.3228621650779503,0.2061140808383347,fezouata
-1.0,1.09999998137,0.08771929805447828,0.3529411728892733,-0.843373495057628,0.4909090906695868,0.23529411120069205,-1.0,-1.0,-1.0,0.5857585574577896,-0.1976564280054729,-0.49387280706932274,-0.32376039317967387,-0.3892639869426604,0.2234467966518964,-0.098256376411963,fezouata
-1.0,0.9999999793000002,0.09356725141951369,0.23529411120069205,-0.8915662648499056,0.5454545466520662,0.23529411120069205,-1.0,-1.0,-1.0,0.6501706846463567,-0.20414733523549064,-0.30322961745294275,-0.288609468307051,-0.2851265193254743,0.28929992530634413,-0.028315664885999875,fezouata
-0.8461538504408284,1.4999999896500003,0.0409356723447215,-0.05882353084429069,-0.939759037136159,0.5545454559824794,-0.2352941233771626,0.21756390058277725,-0.26165144729730144,-0.02620982460610577,0.4093589536126846,-0.21290750404299313,-0.32092145728850846,-0.28077505127963076,-0.31152234311915783,0.2568807909835898,-0.24936460659207924,fezouata
-1.0,1.2999999855100002,0.07602339132440744,0.5882352962664359,-0.843373495057628,0.5181818186608266,0.7058823457785467,-1.0,-1.0,-1.0,0.5259280101721674,-0.24141029348075185,-0.46551221649076113,-0.3309684756283132,-0.32765356330493006,0.30632905980320724,-0.017521442613118002,fezouata
-1.0,0.7999999958599999,0.10526315693905812,0.7058823457785467,-0.96385542078531,0.6090909100831406,0.5294117654221453,-1.0,-1.0,-1.0,0.9588794862733955,-0.20995577354254052,-0.49212221836722375,-0.2919172174683791,-0.3189250051662667,0.3089031131208862,0.050214198108470914,fezouata
-1.0,0.10533979474169904,0.14588656070501307,0.18218161293523022,-0.951573282798332,0.6077669907735923,0.41861792578109985,-1.0,-1.0,-1.0,1.0517964239169337,-0.20181184525857876,-0.3336195625716925,-0.20220941321548494,-0.22032997467498036,0.2681114813595456,0.08892867247577262,fezouata
-1.0,0.6999999937900001,0.11111111030409353,0.5294117654221453,-0.9156626509930325,0.5818181820919008,0.41176470373356394,0.14942849222378468,-0.20507833553250085,-0.42065213160526965,0.7899442020134129,-0.18954988598461908,-0.339627523984843,-0.2395003348111314,-0.2729998488752718,0.25553286688357035,0.056479561029430296,fezouata
-0.8846153818594675,0.49999998965,0.10526315693905812,-0.35294117288927346,-0.903614457921469,0.6000000007527274,-0.11764706168858138,0.24490521359464357,-0.6801442632693059,-0.24568177923874107,0.6294235758688119,-0.2053507512465341,-0.3225337394173763,-0.3831366041945158,-0.391608755163099,0.24824100725574272,-0.14636165553883587,fezouata
